trip_id,departure_time,stop_sequence,arrival_time,timepoint,stop_id
A-01001248,13.48.00,14,13.48.00,0,M6-14
A-01001248,13.51.00,15,13.51.00,0,M6-15
A-01001248,13.54.00,16,13.54.00,0,M6-16
A-01001248,13.57.00,17,13.57.00,0,M6-17
A-01001248,14.00.00,18,14.00.00,0,M6-18
A-01001248,14.02.00,19,14.02.00,0,M6-19
A-01001249,14.58.00,19,14.58.00,0,M6-1
A-01001249,14.56.00,18,14.56.00,0,M6-2
A-01001249,14.53.00,17,14.53.00,0,M6-3
A-01001249,14.50.00,16,14.50.00,0,M6-4
A-01001249,14.47.00,15,14.47.00,0,M6-5
A-01001249,14.44.00,14,14.44.00,0,M6-6
A-01001249,14.42.00,13,14.42.00,0,M6-7
A-01001249,14.40.00,12,14.40.00,0,M6-8
A-01001249,14.38.00,11,14.38.00,0,M6-9
A-01001249,14.36.00,10,14.36.00,0,M6-10
A-01001249,14.34.00,9,14.34.00,0,M6-11
A-01001249,14.32.00,8,14.32.00,0,M6-12
A-01001249,14.29.00,7,14.29.00,0,M6-13
A-01001249,14.26.00,6,14.26.00,0,M6-14
A-01001249,14.23.00,5,14.23.00,0,M6-15
A-01001249,14.20.00,4,14.20.00,0,M6-16
A-01001249,14.17.00,3,14.17.00,0,M6-17
A-01001249,14.15.00,2,14.15.00,0,M6-18
A-01001249,14.12.00,1,14.12.00,0,M6-19
A-01001250,15.08.00,1,15.08.00,0,M6-1
A-01001250,15.10.00,2,15.10.00,0,M6-2
A-01001250,15.12.00,3,15.12.00,0,M6-3
A-01001250,15.15.00,4,15.15.00,0,M6-4
A-01001250,15.18.00,5,15.18.00,0,M6-5
A-01001250,15.21.00,6,15.21.00,0,M6-6
A-01001250,15.24.00,7,15.24.00,0,M6-7
A-01001250,15.26.00,8,15.26.00,0,M6-8
A-01001250,15.28.00,9,15.28.00,0,M6-9
A-01001250,15.30.00,10,15.30.00,0,M6-10
A-01001250,15.32.00,11,15.32.00,0,M6-11
A-01001250,15.34.00,12,15.34.00,0,M6-12
A-01001250,15.36.00,13,15.36.00,0,M6-13
A-01001250,15.39.00,14,15.39.00,0,M6-14
A-01001250,15.42.00,15,15.42.00,0,M6-15
A-01001250,15.45.00,16,15.45.00,0,M6-16
A-01001250,15.48.00,17,15.48.00,0,M6-17
A-01001250,15.51.00,18,15.51.00,0,M6-18
A-01001250,15.53.00,19,15.53.00,0,M6-19
A-01001251,16.49.00,19,16.49.00,0,M6-1
A-01001251,16.47.00,18,16.47.00,0,M6-2
A-01001251,16.44.00,17,16.44.00,0,M6-3
A-01001251,16.41.00,16,16.41.00,0,M6-4
A-01001251,16.38.00,15,16.38.00,0,M6-5
A-01001251,16.35.00,14,16.35.00,0,M6-6
A-01001251,16.33.00,13,16.33.00,0,M6-7
A-01001251,16.31.00,12,16.31.00,0,M6-8
A-01001251,16.29.00,11,16.29.00,0,M6-9
A-01001251,16.27.00,10,16.27.00,0,M6-10
A-01001251,16.25.00,9,16.25.00,0,M6-11
A-01001251,16.23.00,8,16.23.00,0,M6-12
A-01001251,16.20.00,7,16.20.00,0,M6-13
A-01001251,16.17.00,6,16.17.00,0,M6-14
A-01001251,16.14.00,5,16.14.00,0,M6-15
A-01001251,16.11.00,4,16.11.00,0,M6-16
A-01001251,16.08.00,3,16.08.00,0,M6-17
A-01001251,16.06.00,2,16.06.00,0,M6-18
A-01001251,16.03.00,1,16.03.00,0,M6-19
A-01001252,16.59.00,1,16.59.00,0,M6-1
A-01001252,17.01.00,2,17.01.00,0,M6-2
A-01001252,17.03.00,3,17.03.00,0,M6-3
A-01001252,17.06.00,4,17.06.00,0,M6-4
A-01001252,17.09.00,5,17.09.00,0,M6-5
A-01001252,17.12.00,6,17.12.00,0,M6-6
A-01001252,17.15.00,7,17.15.00,0,M6-7
A-01001252,17.17.00,8,17.17.00,0,M6-8
A-01001252,17.19.00,9,17.19.00,0,M6-9
A-01001252,17.21.00,10,17.21.00,0,M6-10
A-01001252,17.23.00,11,17.23.00,0,M6-11
A-01001252,17.25.00,12,17.25.00,0,M6-12
A-01001252,17.27.00,13,17.27.00,0,M6-13
A-01001252,17.30.00,14,17.30.00,0,M6-14
A-01001252,17.33.00,15,17.33.00,0,M6-15
A-01001252,17.36.00,16,17.36.00,0,M6-16
A-01001252,17.39.00,17,17.39.00,0,M6-17
A-01001252,17.42.00,18,17.42.00,0,M6-18
A-01001252,17.44.00,19,17.44.00,0,M6-19
A-01001253,18.40.00,19,18.40.00,0,M6-1
A-01001253,18.38.00,18,18.38.00,0,M6-2
A-01001253,18.35.00,17,18.35.00,0,M6-3
A-01001253,18.32.00,16,18.32.00,0,M6-4
A-01001253,18.29.00,15,18.29.00,0,M6-5
A-01001253,18.26.00,14,18.26.00,0,M6-6
A-01001253,18.24.00,13,18.24.00,0,M6-7
A-01001253,18.22.00,12,18.22.00,0,M6-8
A-01001253,18.20.00,11,18.20.00,0,M6-9
A-01001253,18.18.00,10,18.18.00,0,M6-10
A-01001253,18.16.00,9,18.16.00,0,M6-11
A-01001253,18.14.00,8,18.14.00,0,M6-12
A-01001253,18.11.00,7,18.11.00,0,M6-13
A-01001253,18.08.00,6,18.08.00,0,M6-14
A-01001253,18.05.00,5,18.05.00,0,M6-15
A-01001253,18.02.00,4,18.02.00,0,M6-16
A-01001253,17.59.00,3,17.59.00,0,M6-17
A-01001253,17.57.00,2,17.57.00,0,M6-18
A-01001253,17.54.00,1,17.54.00,0,M6-19
A-01001254,18.50.00,1,18.50.00,0,M6-1
A-01001254,18.52.00,2,18.52.00,0,M6-2
A-01001254,18.54.00,3,18.54.00,0,M6-3
A-01001254,18.57.00,4,18.57.00,0,M6-4
A-01001254,19.00.00,5,19.00.00,0,M6-5
A-01001254,19.03.00,6,19.03.00,0,M6-6
A-01001254,19.06.00,7,19.06.00,0,M6-7
A-01001254,19.08.00,8,19.08.00,0,M6-8
A-01001254,19.10.00,9,19.10.00,0,M6-9
A-01001254,19.12.00,10,19.12.00,0,M6-10
A-01001254,19.14.00,11,19.14.00,0,M6-11
A-01001254,19.16.00,12,19.16.00,0,M6-12
A-01001254,19.18.00,13,19.18.00,0,M6-13
A-01001254,19.21.00,14,19.21.00,0,M6-14
A-01001254,19.24.00,15,19.24.00,0,M6-15
A-01001254,19.27.00,16,19.27.00,0,M6-16
A-01001254,19.30.00,17,19.30.00,0,M6-17
A-01001254,19.33.00,18,19.33.00,0,M6-18
A-01001254,19.35.00,19,19.35.00,0,M6-19
A-01001255,20.31.00,19,20.31.00,0,M6-1
A-01001255,20.29.00,18,20.29.00,0,M6-2
A-01001255,20.26.00,17,20.26.00,0,M6-3
A-01001255,20.23.00,16,20.23.00,0,M6-4
A-01001255,20.20.00,15,20.20.00,0,M6-5
A-01001255,20.17.00,14,20.17.00,0,M6-6
A-01001255,20.15.00,13,20.15.00,0,M6-7
A-01001255,20.13.00,12,20.13.00,0,M6-8
A-01001255,20.11.00,11,20.11.00,0,M6-9
A-01001255,20.09.00,10,20.09.00,0,M6-10
A-01001255,20.07.00,9,20.07.00,0,M6-11
A-01001255,20.05.00,8,20.05.00,0,M6-12
A-01001255,20.02.00,7,20.02.00,0,M6-13
A-01001255,19.59.00,6,19.59.00,0,M6-14
A-01001255,19.56.00,5,19.56.00,0,M6-15
A-01001255,19.53.00,4,19.53.00,0,M6-16
A-01001255,19.50.00,3,19.50.00,0,M6-17
A-01001255,19.48.00,2,19.48.00,0,M6-18
A-01001255,19.45.00,1,19.45.00,0,M6-19
A-01001256,20.41.00,1,20.41.00,0,M6-1
A-01001256,20.43.00,2,20.43.00,0,M6-2
A-01001256,20.45.00,3,20.45.00,0,M6-3
A-01001256,20.48.00,4,20.48.00,0,M6-4
A-01001256,20.51.00,5,20.51.00,0,M6-5
A-01001256,20.54.00,6,20.54.00,0,M6-6
A-01001256,20.57.00,7,20.57.00,0,M6-7
A-01001256,20.59.00,8,20.59.00,0,M6-8
A-01001256,21.01.00,9,21.01.00,0,M6-9
A-01001256,21.03.00,10,21.03.00,0,M6-10
A-01001257,7.56.00,1,7.56.00,0,M6-10
A-01001257,7.58.00,2,7.58.00,0,M6-11
A-01001257,8.00.00,3,8.00.00,0,M6-12
A-01001257,8.02.00,4,8.02.00,0,M6-13
A-01001257,8.05.00,5,8.05.00,0,M6-14
A-01001257,8.08.00,6,8.08.00,0,M6-15
A-01001257,8.11.00,7,8.11.00,0,M6-16
A-01001257,8.14.00,8,8.14.00,0,M6-17
A-01001257,8.17.00,9,8.17.00,0,M6-18
A-01001257,8.19.00,10,8.19.00,0,M6-19
A-01001258,9.15.00,19,9.15.00,0,M6-1
A-01001258,9.13.00,18,9.13.00,0,M6-2
A-01001258,9.10.00,17,9.10.00,0,M6-3
A-01001258,9.07.00,16,9.07.00,0,M6-4
A-01001258,9.04.00,15,9.04.00,0,M6-5
A-01001258,9.01.00,14,9.01.00,0,M6-6
A-01001258,8.59.00,13,8.59.00,0,M6-7
A-01001258,8.57.00,12,8.57.00,0,M6-8
A-01001258,8.55.00,11,8.55.00,0,M6-9
A-01001258,8.53.00,10,8.53.00,0,M6-10
A-01001258,8.51.00,9,8.51.00,0,M6-11
A-01001258,8.49.00,8,8.49.00,0,M6-12
A-01001258,8.46.00,7,8.46.00,0,M6-13
A-01001258,8.43.00,6,8.43.00,0,M6-14
A-01001258,8.40.00,5,8.40.00,0,M6-15
A-01001258,8.37.00,4,8.37.00,0,M6-16
A-01001258,8.34.00,3,8.34.00,0,M6-17
A-01001258,8.32.00,2,8.32.00,0,M6-18
A-01001258,8.29.00,1,8.29.00,0,M6-19
A-01001259,9.25.00,1,9.25.00,0,M6-1
A-01001259,9.27.00,2,9.27.00,0,M6-2
A-01001259,9.29.00,3,9.29.00,0,M6-3
A-01001259,9.32.00,4,9.32.00,0,M6-4
A-01001259,9.35.00,5,9.35.00,0,M6-5
A-01001259,9.38.00,6,9.38.00,0,M6-6
A-01001259,9.41.00,7,9.41.00,0,M6-7
A-01001259,9.43.00,8,9.43.00,0,M6-8
A-01001259,9.45.00,9,9.45.00,0,M6-9
A-01001259,9.47.00,10,9.47.00,0,M6-10
A-01001259,9.49.00,11,9.49.00,0,M6-11
A-01001259,9.51.00,12,9.51.00,0,M6-12
A-01001259,9.53.00,13,9.53.00,0,M6-13
A-01001259,9.56.00,14,9.56.00,0,M6-14
A-01001259,9.59.00,15,9.59.00,0,M6-15
A-01001259,10.02.00,16,10.02.00,0,M6-16
A-01001259,10.05.00,17,10.05.00,0,M6-17
A-01001259,10.08.00,18,10.08.00,0,M6-18
A-01001259,10.10.00,19,10.10.00,0,M6-19
A-01001260,11.06.00,19,11.06.00,0,M6-1
A-01001260,11.04.00,18,11.04.00,0,M6-2
A-01001260,11.01.00,17,11.01.00,0,M6-3
A-01001260,10.58.00,16,10.58.00,0,M6-4
A-01001260,10.55.00,15,10.55.00,0,M6-5
A-01001260,10.52.00,14,10.52.00,0,M6-6
A-01001260,10.50.00,13,10.50.00,0,M6-7
A-01001260,10.48.00,12,10.48.00,0,M6-8
A-01001260,10.46.00,11,10.46.00,0,M6-9
A-01001260,10.44.00,10,10.44.00,0,M6-10
A-01001260,10.42.00,9,10.42.00,0,M6-11
A-01001260,10.40.00,8,10.40.00,0,M6-12
A-01001260,10.37.00,7,10.37.00,0,M6-13
A-01001260,10.34.00,6,10.34.00,0,M6-14
A-01001260,10.31.00,5,10.31.00,0,M6-15
A-01001260,10.28.00,4,10.28.00,0,M6-16
A-01001260,10.25.00,3,10.25.00,0,M6-17
A-01001260,10.23.00,2,10.23.00,0,M6-18
A-01001260,10.20.00,1,10.20.00,0,M6-19
A-01001261,11.16.00,1,11.16.00,0,M6-1
A-01001261,11.18.00,2,11.18.00,0,M6-2
A-01001261,11.20.00,3,11.20.00,0,M6-3
A-01001261,11.23.00,4,11.23.00,0,M6-4
A-01001261,11.26.00,5,11.26.00,0,M6-5
A-01001261,11.29.00,6,11.29.00,0,M6-6
A-01001261,11.32.00,7,11.32.00,0,M6-7
A-01001261,11.34.00,8,11.34.00,0,M6-8
A-01001261,11.36.00,9,11.36.00,0,M6-9
A-01001261,11.38.00,10,11.38.00,0,M6-10
A-01001261,11.40.00,11,11.40.00,0,M6-11
A-01001261,11.42.00,12,11.42.00,0,M6-12
A-01001261,11.44.00,13,11.44.00,0,M6-13
A-01001261,11.47.00,14,11.47.00,0,M6-14
A-01001261,11.50.00,15,11.50.00,0,M6-15
A-01001261,11.53.00,16,11.53.00,0,M6-16
A-01001261,11.56.00,17,11.56.00,0,M6-17
A-01001261,11.59.00,18,11.59.00,0,M6-18
A-01001261,12.01.00,19,12.01.00,0,M6-19
A-01001262,12.57.00,19,12.57.00,0,M6-1
A-01001262,12.55.00,18,12.55.00,0,M6-2
A-01001262,12.52.00,17,12.52.00,0,M6-3
A-01001262,12.49.00,16,12.49.00,0,M6-4
A-01001262,12.46.00,15,12.46.00,0,M6-5
A-01001262,12.43.00,14,12.43.00,0,M6-6
A-01001262,12.41.00,13,12.41.00,0,M6-7
A-01001262,12.39.00,12,12.39.00,0,M6-8
A-01001262,12.37.00,11,12.37.00,0,M6-9
A-01001262,12.35.00,10,12.35.00,0,M6-10
A-01001262,12.33.00,9,12.33.00,0,M6-11
A-01001262,12.31.00,8,12.31.00,0,M6-12
A-01001262,12.28.00,7,12.28.00,0,M6-13
A-01001262,12.25.00,6,12.25.00,0,M6-14
A-01001262,12.22.00,5,12.22.00,0,M6-15
A-01001262,12.19.00,4,12.19.00,0,M6-16
A-01001262,12.16.00,3,12.16.00,0,M6-17
A-01001262,12.14.00,2,12.14.00,0,M6-18
A-01001262,12.11.00,1,12.11.00,0,M6-19
A-01001263,13.07.00,1,13.07.00,0,M6-1
A-01001263,13.09.00,2,13.09.00,0,M6-2
A-01001263,13.11.00,3,13.11.00,0,M6-3
A-01001263,13.14.00,4,13.14.00,0,M6-4
A-01001263,13.17.00,5,13.17.00,0,M6-5
A-01001263,13.20.00,6,13.20.00,0,M6-6
A-01001263,13.23.00,7,13.23.00,0,M6-7
A-01001263,13.25.00,8,13.25.00,0,M6-8
A-01001263,13.27.00,9,13.27.00,0,M6-9
A-01001263,13.29.00,10,13.29.00,0,M6-10
A-01001263,13.31.00,11,13.31.00,0,M6-11
A-01001263,13.33.00,12,13.33.00,0,M6-12
A-01001263,13.35.00,13,13.35.00,0,M6-13
A-01001263,13.38.00,14,13.38.00,0,M6-14
A-01001263,13.41.00,15,13.41.00,0,M6-15
A-01001263,13.44.00,16,13.44.00,0,M6-16
A-01001263,13.47.00,17,13.47.00,0,M6-17
A-01001263,13.50.00,18,13.50.00,0,M6-18
A-01001263,13.52.00,19,13.52.00,0,M6-19
A-01001264,14.48.00,19,14.48.00,0,M6-1
A-01001264,14.46.00,18,14.46.00,0,M6-2
A-01001264,14.43.00,17,14.43.00,0,M6-3
A-01001264,14.40.00,16,14.40.00,0,M6-4
A-01001264,14.37.00,15,14.37.00,0,M6-5
A-01001264,14.34.00,14,14.34.00,0,M6-6
A-01001264,14.32.00,13,14.32.00,0,M6-7
A-01001264,14.30.00,12,14.30.00,0,M6-8
A-01001264,14.28.00,11,14.28.00,0,M6-9
A-01001264,14.26.00,10,14.26.00,0,M6-10
A-01001264,14.24.00,9,14.24.00,0,M6-11
A-01001264,14.22.00,8,14.22.00,0,M6-12
A-01001264,14.19.00,7,14.19.00,0,M6-13
A-01001264,14.16.00,6,14.16.00,0,M6-14
A-01001264,14.13.00,5,14.13.00,0,M6-15
A-01001264,14.10.00,4,14.10.00,0,M6-16
A-01001264,14.07.00,3,14.07.00,0,M6-17
A-01001264,14.05.00,2,14.05.00,0,M6-18
A-01001264,14.02.00,1,14.02.00,0,M6-19
A-01001265,14.58.00,1,14.58.00,0,M6-1
A-01001265,15.00.00,2,15.00.00,0,M6-2
A-01001265,15.02.00,3,15.02.00,0,M6-3
A-01001265,15.05.00,4,15.05.00,0,M6-4
A-01001265,15.08.00,5,15.08.00,0,M6-5
A-01001265,15.11.00,6,15.11.00,0,M6-6
A-01001265,15.14.00,7,15.14.00,0,M6-7
A-01001265,15.16.00,8,15.16.00,0,M6-8
A-01001265,15.18.00,9,15.18.00,0,M6-9
A-01001265,15.20.00,10,15.20.00,0,M6-10
A-01001265,15.22.00,11,15.22.00,0,M6-11
A-01001265,15.24.00,12,15.24.00,0,M6-12
A-01001265,15.26.00,13,15.26.00,0,M6-13
A-01001265,15.29.00,14,15.29.00,0,M6-14
A-01001265,15.32.00,15,15.32.00,0,M6-15
A-01001265,15.35.00,16,15.35.00,0,M6-16
A-01001265,15.38.00,17,15.38.00,0,M6-17
A-01001265,15.41.00,18,15.41.00,0,M6-18
A-01001265,15.43.00,19,15.43.00,0,M6-19
A-01001266,16.39.00,19,16.39.00,0,M6-1
A-01001266,16.37.00,18,16.37.00,0,M6-2
A-01001266,16.34.00,17,16.34.00,0,M6-3
A-01001266,16.31.00,16,16.31.00,0,M6-4
A-01001266,16.28.00,15,16.28.00,0,M6-5
A-01001266,16.25.00,14,16.25.00,0,M6-6
A-01001266,16.23.00,13,16.23.00,0,M6-7
A-01001266,16.21.00,12,16.21.00,0,M6-8
A-01001266,16.19.00,11,16.19.00,0,M6-9
A-01001266,16.17.00,10,16.17.00,0,M6-10
A-01001266,16.15.00,9,16.15.00,0,M6-11
A-01001266,16.13.00,8,16.13.00,0,M6-12
A-01001266,16.10.00,7,16.10.00,0,M6-13
A-01001266,16.07.00,6,16.07.00,0,M6-14
A-01001266,16.04.00,5,16.04.00,0,M6-15
A-01001266,16.01.00,4,16.01.00,0,M6-16
A-01001266,15.58.00,3,15.58.00,0,M6-17
A-01001266,15.56.00,2,15.56.00,0,M6-18
A-01001266,15.53.00,1,15.53.00,0,M6-19
A-01001267,16.49.00,1,16.49.00,0,M6-1
A-01001267,16.51.00,2,16.51.00,0,M6-2
A-01001267,16.53.00,3,16.53.00,0,M6-3
A-01001267,16.56.00,4,16.56.00,0,M6-4
A-01001267,16.59.00,5,16.59.00,0,M6-5
A-01001267,17.02.00,6,17.02.00,0,M6-6
A-01001267,17.05.00,7,17.05.00,0,M6-7
A-01001267,17.07.00,8,17.07.00,0,M6-8
A-01001267,17.09.00,9,17.09.00,0,M6-9
A-01001267,17.11.00,10,17.11.00,0,M6-10
A-01001267,17.13.00,11,17.13.00,0,M6-11
A-01001267,17.15.00,12,17.15.00,0,M6-12
A-01001267,17.17.00,13,17.17.00,0,M6-13
A-01001267,17.20.00,14,17.20.00,0,M6-14
A-01001267,17.23.00,15,17.23.00,0,M6-15
A-01001267,17.26.00,16,17.26.00,0,M6-16
A-01001267,17.29.00,17,17.29.00,0,M6-17
A-01001267,17.32.00,18,17.32.00,0,M6-18
A-01001267,17.34.00,19,17.34.00,0,M6-19
A-01001268,18.30.00,19,18.30.00,0,M6-1
A-01001268,18.28.00,18,18.28.00,0,M6-2
A-01001268,18.25.00,17,18.25.00,0,M6-3
A-01001268,18.22.00,16,18.22.00,0,M6-4
A-01001268,18.19.00,15,18.19.00,0,M6-5
A-01001268,18.16.00,14,18.16.00,0,M6-6
A-01001268,18.14.00,13,18.14.00,0,M6-7
A-01001268,18.12.00,12,18.12.00,0,M6-8
A-01001268,18.10.00,11,18.10.00,0,M6-9
A-01001268,18.08.00,10,18.08.00,0,M6-10
A-01001268,18.06.00,9,18.06.00,0,M6-11
A-01001268,18.04.00,8,18.04.00,0,M6-12
A-01001268,18.01.00,7,18.01.00,0,M6-13
A-01001268,17.58.00,6,17.58.00,0,M6-14
A-01001268,17.55.00,5,17.55.00,0,M6-15
A-01001268,17.52.00,4,17.52.00,0,M6-16
A-01001268,17.49.00,3,17.49.00,0,M6-17
A-01001268,17.47.00,2,17.47.00,0,M6-18
A-01001268,17.44.00,1,17.44.00,0,M6-19
A-01001269,18.40.00,1,18.40.00,0,M6-1
A-01001269,18.42.00,2,18.42.00,0,M6-2
A-01001269,18.44.00,3,18.44.00,0,M6-3
A-01001269,18.47.00,4,18.47.00,0,M6-4
A-01001269,18.50.00,5,18.50.00,0,M6-5
A-01001269,18.53.00,6,18.53.00,0,M6-6
A-01001269,18.56.00,7,18.56.00,0,M6-7
A-01001269,18.58.00,8,18.58.00,0,M6-8
A-01001269,19.00.00,9,19.00.00,0,M6-9
A-01001269,19.02.00,10,19.02.00,0,M6-10
A-01001269,19.04.00,11,19.04.00,0,M6-11
A-01001269,19.06.00,12,19.06.00,0,M6-12
A-01001269,19.08.00,13,19.08.00,0,M6-13
A-01001269,19.11.00,14,19.11.00,0,M6-14
A-01001269,19.14.00,15,19.14.00,0,M6-15
A-01001269,19.17.00,16,19.17.00,0,M6-16
A-01001269,19.20.00,17,19.20.00,0,M6-17
A-01001269,19.23.00,18,19.23.00,0,M6-18
A-01001269,19.25.00,19,19.25.00,0,M6-19
A-01001270,20.21.00,19,20.21.00,0,M6-1
A-01001270,20.19.00,18,20.19.00,0,M6-2
A-01001270,20.16.00,17,20.16.00,0,M6-3
A-01001270,20.13.00,16,20.13.00,0,M6-4
A-01001270,20.10.00,15,20.10.00,0,M6-5
A-01001270,20.07.00,14,20.07.00,0,M6-6
A-01001270,20.05.00,13,20.05.00,0,M6-7
A-01001270,20.03.00,12,20.03.00,0,M6-8
A-01001270,20.01.00,11,20.01.00,0,M6-9
A-01001270,19.59.00,10,19.59.00,0,M6-10
A-01001270,19.57.00,9,19.57.00,0,M6-11
A-01001270,19.55.00,8,19.55.00,0,M6-12
A-01001270,19.52.00,7,19.52.00,0,M6-13
A-01001270,19.49.00,6,19.49.00,0,M6-14
A-01001270,19.46.00,5,19.46.00,0,M6-15
A-01001270,19.43.00,4,19.43.00,0,M6-16
A-01001270,19.40.00,3,19.40.00,0,M6-17
A-01001270,19.38.00,2,19.38.00,0,M6-18
A-01001270,19.35.00,1,19.35.00,0,M6-19
A-01001271,20.31.00,1,20.31.00,0,M6-1
A-01001271,20.33.00,2,20.33.00,0,M6-2
A-01001271,20.35.00,3,20.35.00,0,M6-3
A-01001271,20.38.00,4,20.38.00,0,M6-4
A-01001271,20.41.00,5,20.41.00,0,M6-5
A-01001271,20.44.00,6,20.44.00,0,M6-6
A-01001271,20.47.00,7,20.47.00,0,M6-7
A-01001271,20.49.00,8,20.49.00,0,M6-8
A-01001271,20.51.00,9,20.51.00,0,M6-9
A-01001271,20.53.00,10,20.53.00,0,M6-10
A-01001272,6.54.00,1,6.54.00,0,M6-10
A-01001272,6.56.00,2,6.56.00,0,M6-11
A-01001272,6.58.00,3,6.58.00,0,M6-12
A-01001272,7.00.00,4,7.00.00,0,M6-13
A-01001272,7.03.00,5,7.03.00,0,M6-14
A-01001272,7.06.00,6,7.06.00,0,M6-15
A-01001272,7.09.00,7,7.09.00,0,M6-16
A-01001272,7.12.00,8,7.12.00,0,M6-17
A-01001272,7.15.00,9,7.15.00,0,M6-18
A-01001272,7.17.00,10,7.17.00,0,M6-19
A-01001273,8.13.00,19,8.13.00,0,M6-1
A-01001273,8.11.00,18,8.11.00,0,M6-2
A-01001273,8.08.00,17,8.08.00,0,M6-3
A-01001273,8.05.00,16,8.05.00,0,M6-4
A-01001273,8.02.00,15,8.02.00,0,M6-5
A-01001273,7.59.00,14,7.59.00,0,M6-6
A-01001273,7.57.00,13,7.57.00,0,M6-7
A-01001273,7.55.00,12,7.55.00,0,M6-8
A-01001273,7.53.00,11,7.53.00,0,M6-9
A-01001273,7.51.00,10,7.51.00,0,M6-10
A-01001273,7.49.00,9,7.49.00,0,M6-11
A-01001273,7.47.00,8,7.47.00,0,M6-12
A-01001273,7.44.00,7,7.44.00,0,M6-13
A-01001273,7.41.00,6,7.41.00,0,M6-14
A-01001273,7.38.00,5,7.38.00,0,M6-15
A-01001273,7.35.00,4,7.35.00,0,M6-16
A-01001273,7.32.00,3,7.32.00,0,M6-17
A-01001273,7.30.00,2,7.30.00,0,M6-18
A-01001273,7.27.00,1,7.27.00,0,M6-19
A-01001274,8.23.00,1,8.23.00,0,M6-1
A-01001274,8.25.00,2,8.25.00,0,M6-2
A-01001274,8.27.00,3,8.27.00,0,M6-3
A-01001274,8.30.00,4,8.30.00,0,M6-4
A-01001274,8.33.00,5,8.33.00,0,M6-5
A-01001274,8.36.00,6,8.36.00,0,M6-6
A-01001274,8.39.00,7,8.39.00,0,M6-7
A-01001274,8.41.00,8,8.41.00,0,M6-8
A-01001274,8.43.00,9,8.43.00,0,M6-9
A-01001274,8.45.00,10,8.45.00,0,M6-10
A-01001274,8.47.00,11,8.47.00,0,M6-11
A-01001274,8.49.00,12,8.49.00,0,M6-12
A-01001274,8.51.00,13,8.51.00,0,M6-13
A-01001274,8.54.00,14,8.54.00,0,M6-14
A-01001274,8.57.00,15,8.57.00,0,M6-15
A-01001274,9.00.00,16,9.00.00,0,M6-16
A-01001274,9.03.00,17,9.03.00,0,M6-17
A-01001274,9.06.00,18,9.06.00,0,M6-18
A-01001274,9.08.00,19,9.08.00,0,M6-19
A-01001275,10.04.00,19,10.04.00,0,M6-1
A-01001275,10.02.00,18,10.02.00,0,M6-2
A-01001275,9.59.00,17,9.59.00,0,M6-3
A-01001275,9.56.00,16,9.56.00,0,M6-4
A-01001275,9.53.00,15,9.53.00,0,M6-5
A-01001275,9.50.00,14,9.50.00,0,M6-6
A-01001275,9.48.00,13,9.48.00,0,M6-7
A-01001275,9.46.00,12,9.46.00,0,M6-8
A-01001275,9.44.00,11,9.44.00,0,M6-9
A-01001275,9.42.00,10,9.42.00,0,M6-10
A-01001275,9.40.00,9,9.40.00,0,M6-11
A-01001275,9.38.00,8,9.38.00,0,M6-12
A-01001275,9.35.00,7,9.35.00,0,M6-13
A-01001275,9.32.00,6,9.32.00,0,M6-14
A-01001275,9.29.00,5,9.29.00,0,M6-15
A-01001275,9.26.00,4,9.26.00,0,M6-16
A-01001275,9.23.00,3,9.23.00,0,M6-17
A-01001275,9.21.00,2,9.21.00,0,M6-18
A-01001275,9.18.00,1,9.18.00,0,M6-19
A-01001276,10.14.00,1,10.14.00,0,M6-1
A-01001276,10.16.00,2,10.16.00,0,M6-2
A-01001276,10.18.00,3,10.18.00,0,M6-3
A-01001276,10.21.00,4,10.21.00,0,M6-4
A-01001276,10.24.00,5,10.24.00,0,M6-5
A-01001276,10.27.00,6,10.27.00,0,M6-6
A-01001276,10.30.00,7,10.30.00,0,M6-7
A-01001276,10.32.00,8,10.32.00,0,M6-8
A-01001276,10.34.00,9,10.34.00,0,M6-9
A-01001276,10.36.00,10,10.36.00,0,M6-10
A-01001276,10.38.00,11,10.38.00,0,M6-11
A-01001276,10.40.00,12,10.40.00,0,M6-12
A-01001276,10.42.00,13,10.42.00,0,M6-13
A-01001276,10.45.00,14,10.45.00,0,M6-14
A-01001276,10.48.00,15,10.48.00,0,M6-15
A-01001276,10.51.00,16,10.51.00,0,M6-16
A-01001276,10.54.00,17,10.54.00,0,M6-17
A-01001276,10.57.00,18,10.57.00,0,M6-18
A-01001276,10.59.00,19,10.59.00,0,M6-19
A-01001277,11.55.00,19,11.55.00,0,M6-1
A-01001277,11.53.00,18,11.53.00,0,M6-2
A-01001277,11.50.00,17,11.50.00,0,M6-3
A-01001277,11.47.00,16,11.47.00,0,M6-4
A-01001277,11.44.00,15,11.44.00,0,M6-5
A-01001277,11.41.00,14,11.41.00,0,M6-6
A-01001277,11.39.00,13,11.39.00,0,M6-7
A-01001277,11.37.00,12,11.37.00,0,M6-8
A-01001277,11.35.00,11,11.35.00,0,M6-9
A-01001277,11.33.00,10,11.33.00,0,M6-10
A-01001277,11.31.00,9,11.31.00,0,M6-11
A-01001277,11.29.00,8,11.29.00,0,M6-12
A-01001277,11.26.00,7,11.26.00,0,M6-13
A-01001277,11.23.00,6,11.23.00,0,M6-14
A-01001277,11.20.00,5,11.20.00,0,M6-15
