direction_id,route_id,service_id,shape_id,trip_headsign,trip_id,trip_short_name,block_id,wheelchair_accessible
1,1003,1,,Teen Imli,1003115,E4 19:07 to Teen Imli,,
0,1003,1,,Shiv City,1003114,E4 17:55 to Shiv City,,
1,1003,1,,Teen Imli,1003113,E4 16:57 to Teen Imli,,
0,1003,1,,Shiv City,1003112,E4 15:45 to Shiv City,,
1,1003,1,,Teen Imli,1003111,E4 14:47 to Teen Imli,,
0,1003,1,,Shiv City,1003110,E4 13:35 to Shiv City,,
1,1003,1,,Teen Imli,1003109,E4 12:37 to Teen Imli,,
0,1003,1,,Shiv City,1003108,E4 11:25 to Shiv City,,
1,1003,1,,Teen Imli,1003107,E4 10:27 to Teen Imli,,
0,1003,1,,Shiv City,1003106,E4 09:15 to Shiv City,,
1,1003,1,,Teen Imli,1003105,E4 08:17 to Teen Imli,,
0,1003,1,,Shiv City,1003104,E4 07:05 to Shiv City,,
1,1003,1,,Teen Imli,1003103,E4 19:46 to Teen Imli,,
0,1003,1,,Shiv City,1003102,E4 18:34 to Shiv City,,
1,1003,1,,Teen Imli,1003101,E4 17:36 to Teen Imli,,
0,1003,1,,Shiv City,1003100,E4 16:24 to Shiv City,,
1,1003,1,,Teen Imli,1003099,E4 15:26 to Teen Imli,,
0,1003,1,,Shiv City,1003098,E4 14:14 to Shiv City,,
1,1003,1,,Teen Imli,1003097,E4 13:16 to Teen Imli,,
0,1003,1,,Shiv City,1003096,E4 12:04 to Shiv City,,
1,1003,1,,Teen Imli,1003095,E4 11:06 to Teen Imli,,
0,1003,1,,Shiv City,1003094,E4 09:54 to Shiv City,,
1,1003,1,,Teen Imli,1003093,E4 08:56 to Teen Imli,,
0,1003,1,,Shiv City,1003092,E4 07:44 to Shiv City,,
0,1003,1,,Shiv City,1003091,E4 18:21 to Shiv City,,
1,1003,1,,Teen Imli,1003090,E4 17:23 to Teen Imli,,
0,1003,1,,Shiv City,1003089,E4 16:11 to Shiv City,,
1,1003,1,,Teen Imli,1003088,E4 15:13 to Teen Imli,,
0,1003,1,,Shiv City,1003087,E4 14:01 to Shiv City,,
1,1003,1,,Teen Imli,1003086,E4 13:03 to Teen Imli,,
0,1003,1,,Shiv City,1003085,E4 11:51 to Shiv City,,
1,1003,1,,Teen Imli,1003084,E4 10:53 to Teen Imli,,
0,1003,1,,Shiv City,1003083,E4 09:41 to Shiv City,,
1,1003,1,,Teen Imli,1003082,E4 08:43 to Teen Imli,,
0,1003,1,,Shiv City,1003081,E4 07:31 to Shiv City,,
1,1003,1,,Teen Imli,1003080,E4 19:20 to Teen Imli,,
0,1003,1,,Shiv City,1003079,E4 17:10 to Shiv City,,
0,1003,1,,Shiv City,1003078,E4 15:58 to Shiv City,,
1,1003,1,,Teen Imli,1003077,E4 15:00 to Teen Imli,,
0,1003,1,,Shiv City,1003076,E4 13:48 to Shiv City,,
1,1003,1,,Teen Imli,1003075,E4 12:50 to Teen Imli,,
0,1003,1,,Shiv City,1003074,E4 11:38 to Shiv City,,
1,1003,1,,Teen Imli,1003073,E4 10:40 to Teen Imli,,
0,1003,1,,Shiv City,1003072,E4 09:28 to Shiv City,,
1,1003,1,,Teen Imli,1003071,E4 08:30 to Teen Imli,,
0,1003,1,,Shiv City,1003070,E4 07:18 to Shiv City,,
1,1003,1,,Teen Imli,1003069,E4 18:54 to Teen Imli,,
0,1003,1,,Shiv City,1003068,E4 17:42 to Shiv City,,
1,1003,1,,Teen Imli,1003067,E4 16:44 to Teen Imli,,
0,1003,1,,Shiv City,1003066,E4 15:32 to Shiv City,,
1,1003,1,,Teen Imli,1003065,E4 14:34 to Teen Imli,,
0,1003,1,,Shiv City,1003064,E4 13:32 to Shiv City,,
1,1003,1,,Teen Imli,1003063,E4 12:24 to Teen Imli,,
0,1003,1,,Shiv City,1003062,E4 11:12 to Shiv City,,
1,1003,1,,Teen Imli,1003061,E4 10:14 to Teen Imli,,
0,1003,1,,Shiv City,1003060,E4 09:02 to Shiv City,,
1,1003,1,,Teen Imli,1003059,E4 08:04 to Teen Imli,,
0,1003,1,,Shiv City,1003058,E4 06:52 to Shiv City,,
0,1003,1,,Shiv City,1003057,E4 17:29 to Shiv City,,
1,1003,1,,Teen Imli,1003056,E4 16:31 to Teen Imli,,
0,1003,1,,Shiv City,1003055,E4 15:19 to Shiv City,,
1,1003,1,,Teen Imli,1003054,E4 14:21 to Teen Imli,,
0,1003,1,,Shiv City,1003053,E4 13:09 to Shiv City,,
1,1003,1,,Teen Imli,1003052,E4 12:11 to Teen Imli,,
0,1003,1,,Shiv City,1003051,E4 10:59 to Shiv City,,
1,1003,1,,Teen Imli,1003050,E4 10:01 to Teen Imli,,
0,1003,1,,Shiv City,1003049,E4 08:49 to Shiv City,,
1,1003,1,,Teen Imli,1003048,E4 07:51 to Teen Imli,,
0,1003,1,,Shiv City,1003047,E4 06:39 to Shiv City,,
0,1003,1,,Shiv City,1003046,E4 19:26 to Shiv City,,
1,1003,1,,Teen Imli,1003045,E4 18:28 to Teen Imli,,
0,1003,1,,Shiv City,1003044,E4 17:16 to Shiv City,,
1,1003,1,,Teen Imli,1003043,E4 16:18 to Teen Imli,,
0,1003,1,,Teen Imli,1003042,E4 15:06 to Teen Imli,,
1,1003,1,,Teen Imli,1003041,E4 14:08 to Teen Imli,,
0,1003,1,,Shiv City,1003040,E4 12:56 to Shiv City,,
1,1003,1,,Teen Imli,1003039,E4 11:58 to Teen Imli,,
0,1003,1,,Shiv City,1003038,E4 10:46 to Shiv City,,
0,1003,1,,Shiv City,1003037,E4 08:36 to Shiv City,,
1,1003,1,,Teen Imli,1003036,E4 07:41 to Teen Imli,,
1,1003,1,,Teen Imli,1003035,E4 18:15 to Teen Imli,,
0,1003,1,,Shiv City,1003034,E4 17:03 to Shiv City,,
1,1003,1,,Teen Imli,1003033,E4 16:05 to Teen Imli,,
0,1003,1,,Shiv City,1003032,E4 14:53 to Shiv City,,
1,1003,1,,Teen Imli,1003031,E4 13:55 to Teen Imli,,
0,1003,1,,Shiv City,1003030,E4 12:43 to Shiv City,,
1,1003,1,,Teen Imli,1003029,E4 11:45 to Teen Imli,,
0,1003,1,,Shiv City,1003028,E4 10:33 to Shiv City,,
1,1003,1,,Teen Imli,1003027,E4 09:35 to Teen Imli,,
0,1003,1,,Shiv City,1003026,E4 08:23 to Shiv City,,
1,1003,1,,Teen Imli,1003025,E4 07:03 to Teen Imli,,
0,1003,1,,Shiv City,1003024,E4 19:00 to Shiv City,,
1,1003,1,,Teen Imli,1003023,E4 18:02 to Teen Imli,,
0,1003,1,,Shiv City,1003022,E4 16:50 to Shiv City,,
1,1003,1,,Teen Imli,1003021,E4 15:52 to Teen Imli,,
0,1003,1,,Shiv City,1003020,E4 14:40 to Shiv City,,
1,1003,1,,Teen Imli,1003019,E4 13:42 to Teen Imli,,
0,1003,1,,Shiv City,1003018,E4 12:30 to Shiv City,,
0,1003,1,,Shiv City,1003017,E4 12:30 to Shiv City,,
1,1003,1,,Teen Imli,1003016,E4 11:32 to Teen Imli,,
0,1003,1,,Shiv City,1003015,E4 10:20 to Shiv City,,
1,1003,1,,Teen Imli,1003014,E4 09:22 to Teen Imli,,
0,1003,1,,Shiv City,1003013,E4 08:10 to Shiv City,,
1,1003,1,,Teen Imli,1003012,E4 07:12 to Teen Imli,,
1,1003,1,,Teen Imli,1003011,E4 10:00 to Teen Imli,,
0,1003,1,,Teen Imli,1003010,E4 08:48 to Shiv City,,
1,1003,1,,Teen Imli,1003009,E4 07:50 to Teen Imli,,
0,1003,1,,Shiv City,1003008,E4 06:38 to Shiv City,,
1,1003,1,,Teen Imli,1003007,E4 05:40 to Teen Imli,,
0,1003,1,,Shiv City,1003006,E4 04:28 to Shiv City,,
1,1003,1,,Teen Imli,1003005,E4 03:30 to Teen Imli,,
0,1003,1,,Shiv City,1003004,E4 02:18 to Shiv City,,
1,1003,1,,Teen Imli,1003003,E4 01:20 to Teen Imli,,
0,1003,1,,Shiv City,1003002,E4 00:08 to Shiv City,,
1,1003,1,,Shiv City,1003001,E4 06:59 to Shiv City,,
0,1001,1,,Cat,1001080,E1 19:04 to Cat,,
1,1001,1,,Pitra Parwat,1001079,E1 18:01 to Pitra Parwat,,
0,1001,1,,Cat,1001078,E1 16:44 to Cat,,
1,1001,1,,Pitra Parwat,1001077,E1 15:41 to Pitra Parwat,,
0,1001,1,,Cat,1001076,E1 14:24 to Cat,,
1,1001,1,,Pitra Parwat,1001075,E1 13:21 to Pitra Parwat,,
0,1001,1,,Cat,1001074,E1 12:04 to Cat,,
1,1001,1,,Pitra Parwat,1001073,E1 11:01 to Pitra Parwat,,
0,1001,1,,Cat,1001072,E1 09:44 to Cat,,
1,1001,1,,Pitra Parwat,1001071,E1 08:41 to Pitra Parwat,,
0,1001,1,,Cat,1001070,E1 08:04 to Cat,,
1,1001,1,,Pitra Parwat,1001069,E1 19:41 to Pitra Parwat,,
0,1001,1,,Cat,1001068,E1 18:24 to Cat,,
1,1001,1,,Pitra Parwat,1001067,E1 17:21 to Pitra Parwat,,
0,1001,1,,Cat,1001066,E1 16:04 to Cat,,
1,1001,1,,Pitra Parwat,1001065,E1 15:01 to Pitra Parwat,,
0,1001,1,,Cat,1001064,E1 13:44 to Cat,,
1,1001,1,,Pitra Parwat,1001063,E1 12:41 to Pitra Parwat,,
0,1001,1,,Cat,1001062,E1 11:24 to Cat,,
1,1001,1,,Pitra Parwat,1001061,E1 10:21 to Pitra Parwat,,
0,1001,1,,Cat,1001060,E1 09:04 to Cat,,
1,1001,1,,Pitra Parwat,1001059,E1 08:01 to Pitra Parwat,,
0,1001,1,,Cat,1001058,E1 18:44 to Cat,,
1,1001,1,,Pitra Parwat,1001057,E1 17:41 to Pitra Parwat,,
0,1001,1,,Cat,1001056,E1 16:24 to Cat,,
1,1001,1,,Pitra Parwat,1001055,E1 15:21 to Pitra Parwat,,
0,1001,1,,Cat,1001054,E1 14:04 to Cat,,
1,1001,1,,Pitra Parwat,1001053,E1 13:01 to Pitra Parwat,,
0,1001,1,,Cat,1001052,E1 11:44 to Cat,,
1,1001,1,,Pitra Parwat,1001051,E1 10:41 to Pitra Parwat,,
0,1001,1,,Cat,1001050,E1 09:24 to Cat,,
1,1001,1,,Pitra Parwat,1001049,E1 08:21 to Pitra Parwat,,
0,1001,1,,Cat,1001048,E1 07:44 to Cat,,
1,1001,1,,Pitra Parwat,1001047,E1 18:21 to Pitra Parwat,,
0,1001,1,,Cat,1001046,E1 17:04 to Cat,,
1,1001,1,,Pitra Parwat,1001045,E1 16:01 to Pitra Parwat,,
0,1001,1,,Cat,1001044,E1 14:44 to Cat,,
1,1001,1,,Pitra Parwat,1001043,E1 13:41 to Pitra Parwat,,
0,1001,1,,Cat,1001042,E1 12:24 to Cat,,
1,1001,1,,Pitra Parwat,1001041,E1 11:21 to Pitra Parwat,,
0,1001,1,,Cat,1001040,E1 10:04 to Cat,,
1,1001,1,,Pitra Parwat,1001039,E1 09:01 to Pitra Parwat,,
0,1001,1,,Cat,1001038,E1 07:44 to Cat,,
1,1001,1,,Pitra Parwat,1001037,E1 06:46 to Pitra Parwat,,
0,1001,1,,Cat,1001036,E1 19:44 to Cat,,
1,1001,1,,Pitra Parwat,1001035,E1 18:41 to Pitra Parwat,,
0,1001,1,,Cat,1001034,E1 17:24 to Cat,,
1,1001,1,,Pitra Parwat,1001033,E1 16:21 to Pitra Parwat,,
0,1001,1,,Cat,1001032,E1 15:04 to Cat,,
1,1001,1,,Pitra Parwat,1001031,E1 14:01 to Pitra Parwat,,
0,1001,1,,Cat,1001030,E1 12:44 to Cat,,
1,1001,1,,Pitra Parwat,1001029,E1 11:41 to Pitra Parwat,,
0,1001,1,,Cat,1001028,E1 10:24 to Cat,,
1,1001,1,,Pitra Parwat,1001027,E1 09:21 to Pitra Parwat,,
0,1001,1,,Cat,1001026,E1 08:04 to Cat,,
1,1001,1,,Pitra Parwat,1001025,E1 07:01 to Pitra Parwat,,
1,1001,1,,Pitra Parwat,1001024,E1 07:19 to Pitra Parwat,,
0,1001,1,,Cat,1001023,E1 06:02 to Cat,,
1,1001,1,,Pitra Parwat,1001022,E1 04:59 to Pitra Parwat,,
0,1001,1,,Cat,1001021,E1 03:42 to Cat,,
1,1001,1,,Pitra Parwat,1001020,E1 02:39 to Pitra Parwat,,
0,1001,1,,Cat,1001019,E1 01:22 to Cat,,
1,1001,1,,Pitra Parwat,1001018,E1 00:19 to Pitra Parwat,,
0,1001,1,,Cat,1001017,E1 10:44 to Cat,,
1,1001,1,,Pitra Parwat,1001016,E1 09:41 to Pitra Parwat,,
0,1001,1,,Cat,1001015,E1 08:24 to Cat,,
1,1001,1,,Pitra Parwat,1001014,E1 07:26 to Pitra Parwat,,
0,1001,1,,Cat,1001013,E1 20:24 to Cat,,
1,1001,1,,Pitra Parwat,1001012,E1 19:21 to Pitra Parwat,,
0,1001,1,,Cat,1001011,E1 18:04 to Cat,,
1,1001,1,,Pitra Parwat,1001010,E1 17:01 to Pitra Parwat,,
0,1001,1,,Cat,1001009,E1 15:44 to Cat,,
1,1001,1,,Pitra Parwat,1001008,E1 14:41 to Pitra Parwat,,
0,1001,1,,Cat,1001007,E1 13:24 to Cat,,
1,1001,1,,Pitra Parwat,1001006,E1 12:21 to Pitra Parwat,,
0,1001,1,,Cat,1001005,E1 11:04 to Cat,,
1,1001,1,,Pitra Parwat,1001004,E1 10:01 to Pitra Parwat,,
0,1001,1,,Cat,1001003,E1 08:44 to Cat,,
1,1001,1,,Pitra Parwat,1001002,E1 07:41 to Pitra Parwat,,
0,1001,1,,Cat,1001001,E1 07:18 to Cat,,
1,1004,1,,Hawa Bangla,1004124,E5 20:23 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004123,E5 19:03 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004122,E5 17:43 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004121,E5 16:23 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004120,E5 15:03 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004119,E5 13:43 to Vaishnav Collage,,
1,1004,1,,Vaishnav Collage,1004118,E5 12:23 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004117,E5 11:03 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004116,E5 09:43 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004115,E5 08:23 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004114,E5 18:50 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004113,E5 17:30 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004112,E5 16:10 to Vaishnav Collage,,
1,1004,1,,Vaishnav Collage,1004111,E5 14:50 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004110,E5 13:30 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004109,E5 12:10 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004108,E5 10:50 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004107,E5 09:30 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004106,E5 08:10 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004105,E5 19:57 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004104,E5 18:37 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004103,E5 17:17 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004102,E5 15:57 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004101,E5 14:37 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004100,E5 13:17 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004099,E5 11:57 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004098,E5 10:37 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004097,E5 09:17 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004096,E5 07:57 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004095,E5 18:24 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004094,E5 17:04 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004093,E5 15:44 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004092,E5 14:24 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004091,E5 13:04 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004090,E5 11:44 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004089,E5 10:24 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004088,E5 09:04 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004087,E5 07:44 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004086,E5 19:31 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004085,E5 18:11 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004084,E5 16:51 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004083,E5 15:31 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004082,E5 14:11 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004081,E5 12:51 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004080,E5 11:31 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004079,E5 10:11 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004078,E5 08:51 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004077,E5 07:31 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004076,E5 20:38 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004075,E5 19:18 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004074,E5 17:58 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004073,E5 16:38 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004072,E5 15:18 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004071,E5 13:58 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004070,E5 12:38 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004069,E5 11:18 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004068,E5 09:58 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004067,E5 08:38 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004066,E5 07:18 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004065,E5 19:05 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004064,E5 17:45 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004063,E5 16:25 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004062,E5 15:05 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004061,E5 13:45 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004060,E5 12:25 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004059,E5 11:05 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004058,E5 09:45 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004057,E5 08:25 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004056,E5 07:05 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004055,E5 20:12 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004054,E5 18:52 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004053,E5 17:32 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004052,E5 16:12 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004051,E5 14:52 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004050,E5 13:32 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004049,E5 12:12 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004048,E5 10:52 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004047,E5 09:32 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004046,E5 08:12 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004045,E5 06:52 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004044,E5 19:59 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004043,E5 18:39 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004042,E5 17:19 to Vaishnav Collage,,
1,1004,1,,Vaishnav Collage,1004041,E5 15:59 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004040,E5 14:39 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004039,E5 13:19 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004038,E5 11:59 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004037,E5 10:39 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004036,E5 09:19 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004035,E5 07:59 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004034,E5 06:39 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004033,E5 19:50 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004032,E5 18:30 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004031,E5 17:06 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004030,E5 15:46 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004029,E5 14:26 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004028,E5 13:06 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004027,E5 11:46 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004026,E5 10:26 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004025,E5 09:06 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004024,E5 07:46 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004023,E5 06:26 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004022,E5 19:32 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004021,E5 18:12 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004020,E5 16:52 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004019,E5 15:32 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004018,E5 14:12 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004017,E5 12:52 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004016,E5 11:33 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004015,E5 10:13 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004014,E5 08:53 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004013,E5 07:33 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004012,E5 19:20 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004011,E5 18:00 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004010,E5 16:40 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004009,E5 15:20 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004008,E5 14:00 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004007,E5 12:40 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004006,E5 11:20 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004005,E5 10:00 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004004,E5 08:40 to Vaishnav Collage,,
0,1004,1,,Vaishnav Collage,1004003,E5 06:13 to Vaishnav Collage,,
1,1004,1,,Hawa Bangla,1004002,E5 07:20 to Hawa Bangla,,
0,1004,1,,Vaishnav Collage,1004001,E5 06:00 to Vaishnav Collage,,
,1002,1,,,1002119,,,
1,1002,1,,Khajrana Ganesh Mandir,1002118,E3 19:52 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002117,E3 18:47 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002116,E3 17:42 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002115,E3 16:37 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002114,E3 15:32 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002113,E3 14:27 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002112,E3 13:22 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002111,E3 12:17 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002110,E3 11:12 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002109,E3 10:07 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002108,E3 09:02 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002107,E3 07:57 to Hawa Bangla,,
0,1002,1,,Hawa Bangla,1002106,E3 18:34 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002105,E3 17:29 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002104,E3 16:24 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002103,E3 15:19 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002102,E3 14:14 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002101,E3 13:09 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002100,E3 12:04 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002099,E3 10:59 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002098,E3 09:54 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002097,E3 08:49 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002096,E3 07:44 to Hawa Bangla,,
0,1002,1,,Hawa Bangla,1002095,E3 18:21 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002094,E3 17:16 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002093,E3 16:11 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002092,E3 15:06 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002091,E3 14:01 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002090,E3 12:56 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002089,E3 11:51 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002088,E3 10:46 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002087,E3 09:41 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002086,E3 08:36 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002085,E3 07:31 to Hawa Bangla,,
0,1002,1,,Hawa Bangla,1002084,E3 18:08 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002083,E3 17:03 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002082,E3 15:58 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002081,E3 14:53 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002080,E3 13:48 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002079,E3 12:43 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002078,E3 11:38 to Hawa Bangla,,
1,1002,1,,Hawa Bangla,1002077,E3 10:33 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002076,E3 09:28 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002075,E3 08:23 to Khajrana Ganesh Mandir,,
